Report_Data_Extracted,PHU_Num,PHU,LTC_Home,LTCH_Num,City,Beds,Total_LTC_Resident_Cases,Total_LTC_Resident_Deaths,Total_LTC_HCW_Cases
02/12/2021,2253,Peel,Faith Manor Nursing Home,2745,Brampton,120,0,28,8
02/12/2021,5183,Huron Perth,Seaforth Long Term Care Home,1135,Seaforth,63,<5,5,7
02/12/2021,2253,Peel,Yee Hong Centre - Mississauga,2920,Mississauga,200,9,<5,<5
02/12/2021,5183,Huron Perth,Hillside Manor,1975,Stratford,90,<5,0,<5
02/12/2021,2244,Middlesex-London,Dearness Home for Senior Citizens,M514,London,243,0,0,<5
02/12/2021,4913,South West,peopleCare Tavistock,2614,Tavistock,100,0,10,<5
02/12/2021,2246,Niagara,Douglas H. Rapelje Lodge,M604,Welland,120,0,9,<5
02/12/2021,2261,Sudbury,Pioneer Manor,M566,Sudbury,433,5,0,<5
02/12/2021,2236,Halton,Allendale,M536,Milton,200,7,24,<5
02/12/2021,4913,South West,Valleyview Home,M628,St. Thomas,136,0,0,<5
02/12/2021,2246,Niagara,Garden City Manor,2364,St. Catharines,200,0,25,<5
02/12/2021,2270,York Region,Villa Colombo Seniors Centre (Vaughan),2969,Vaughan,160,0,26,0
02/12/2021,2246,Niagara,Niagara Long Term Care Residence,2618,Niagara-On-The-Lake,124,0,13,<5
02/12/2021,2244,Middlesex-London,Middlesex Terrace,1030,Delaware,105,0,18,<5
02/12/2021,3895,Toronto,The Jewish Home for the Aged,2824,North York,472,0,9,<5
02/12/2021,3895,Toronto,Shepherd Lodge,2782,Toronto,252,<5,10,<5
02/12/2021,3895,Toronto,Maynard Nursing Home,2211,Toronto,77,<5,<5,<5
02/12/2021,3895,Toronto,Deerwood Creek Care Community,2837,Etobicoke,160,0,0,<5
02/12/2021,3895,Toronto,Cummer Lodge,M512,North York,391,6,<5,<5
02/12/2021,2230,Durham,The Village of Taunton Mills,2902,Whitby,120,0,0,0
02/12/2021,2253,Peel,Cawthra Gardens,2912,Mississauga,192,0,0,0
02/12/2021,2253,Peel,Woodhall Park Care Community,2928,Brampton,147,0,11,<5
02/12/2021,2265,Waterloo,Chartwell Westmount Long Term Care Residence,2880,Kitchener,160,<5,18,<5
02/12/2021,2260,Simcoe-Muskoka,Roberta Place,2839,Barrie,140,0,70,<5
02/12/2021,2265,Waterloo,Columbia Forest,2856,Waterloo,156,0,0,<5
02/12/2021,2234,Haldimand-Norfolk,Cedarwood Village,2768,Simcoe,90,0,0,0
02/12/2021,2235,Haliburton Kawartha Pr,Caressant Care on McLaughlin Road,2916,Lindsay,96,20,14,12
02/12/2021,2258,Eastern Ontario,Woodland Villa,2743,Long Sault,111,12,<5,<5
02/12/2021,2257,Renfrew,Valley Manor Nursing Home,2675,Barry's Bay,90,0,0,<5
02/13/2021,2246,Niagara,Bella Senior Care Residences,2890,Niagara Falls,160,0,6,<5
02/13/2021,2235,Haliburton Kawartha Pr,Pinecrest Nursing Home (Bobcaygeon),2731,Bobcaygeon,65,0,29,<5
02/13/2021,2230,Durham,Port Perry Place,2629,Port Perry,107,<5,13,5
02/13/2021,2270,York Region,Parkview Home Long-Term Care,2968,Stouffville,128,<5,<5,0
02/13/2021,2265,Waterloo,Saint Luke's Place,3014,Cambridge,114,5,<5,<5
02/13/2021,2260,Simcoe-Muskoka,Bradford Valley Care Community,2905,Bradford,246,<5,14,<5
02/13/2021,3895,Toronto,Midland Gardens Care Community,2789,Scarborough,299,<5,43,<5
02/13/2021,2266,Wellington-Dufferin-Guelph,Caressant Care Arthur Nursing Home,2748,Arthur,80,<5,16,<5
02/13/2021,2230,Durham,Lakeview Manor,M546,Beaverton,149,0,0,<5
02/13/2021,2235,Haliburton Kawartha Pr,Caressant Care on McLaughlin Road,2916,Lindsay,96,20,14,12
02/13/2021,2253,Peel,Tall Pines Long Term Care Centre,M616,Brampton,160,0,0,<5
02/13/2021,2237,Hamilton,Wentworth Lodge,M592,Dundas,160,0,0,<5
02/13/2021,2240,Chatham-Kent,Fairfield Park,2823,Wallaceburg,103,15,<5,27
02/13/2021,2261,Sudbury,Elizabeth Centre,2868,Val Caron,128,7,0,0
02/13/2021,2253,Peel,Peel Manor,M562,Brampton,177,6,5,9
02/13/2021,2265,Waterloo,Riverbend Place,2753,Cambridge,53,0,0,0
02/13/2021,2253,Peel,King Nursing Home,901,Bolton,86,0,5,<5
02/13/2021,2234,Haldimand-Norfolk,Delhi Long Term Care Centre,2660,Delhi,60,0,0,<5
02/13/2021,2236,Halton,Chartwell Waterford Long Term Care Residence,2908,Oakville,168,9,17,<5
02/13/2021,2256,Porcupine,Extendicare Kapuskasing,2610,Kapuskasing,61,7,15,14
02/13/2021,3895,Toronto,Kennedy Lodge,2654,Scarborough,289,<5,41,0
02/13/2021,2235,Haliburton Kawartha Pr,Extendicare Cobourg,2851,Cobourg,69,0,0,<5
02/13/2021,2270,York Region,York Region Newmarket Health Centre,M534,Newmarket,132,<5,<5,<5
02/13/2021,2266,Wellington-Dufferin-Guelph,LaPointe-Fisher Nursing Home,2358,Guelph,92,0,0,<5
02/13/2021,2260,Simcoe-Muskoka,Georgian Manor Home for the Aged,M527,Penetanguishene,143,0,0,<5
02/13/2021,2235,Haliburton Kawartha Pr,Fenelon Court,2850,Fenelon Falls,67,0,0,<5
02/13/2021,2230,Durham,Fosterbrooke,2625,Newcastle,88,0,0,<5
02/13/2021,2235,Haliburton Kawartha Pr,Hyland Crest,3050,Minden,62,0,0,0
02/13/2021,2270,York Region,Langstaff Square Care Community,2907,Richmond Hill,160,6,0,0
02/13/2021,2270,York Region,Mackenzie Health Long Term Care Facility,2825,Richmond Hill,168,<5,<5,<5
02/13/2021,3895,Toronto,Castleview Wychwood Towers,M510,Toronto,456,0,<5,<5
02/13/2021,2270,York Region,Mariann Home,2619,Richmond Hill,64,0,0,<5
02/13/2021,2255,Peterborough,Riverview Manor Nursing Home,2722,Peterborough,124,0,0,<5
02/13/2021,2230,Durham,Orchard Villa,2693,Pickering,233,0,70,<5
02/13/2021,2270,York Region,Sherwood Court Long Term Care Centre,2894,Maple,96,0,0,<5
02/13/2021,2242,Lambton,Trillium Villa Nursing Home,2217,Sarnia,152,0,0,<5
02/13/2021,3895,Toronto,Fieldstone Commons Care Community,2906,Scarborough,224,<5,<5,5
02/13/2021,2270,York Region,York Region Maple Health Centre,M605,Maple,100,0,<5,<5
02/13/2021,2230,Durham,Winbourne Park,2871,Ajax,110,0,<5,<5
02/13/2021,2270,York Region,Union Villa,3018,Unionville,160,0,0,<5
02/13/2021,3895,Toronto,Tony Stacey Centre for Veterans' Care,3001,Toronto,100,0,20,<5
02/13/2021,2230,Durham,Thorntonview,2534,Oshawa,154,0,24,<5
02/13/2021,2270,York Region,Southlake Residential Care Village,2955,Newmarket,224,<5,0,0
02/13/2021,2257,Renfrew,Valley Manor Nursing Home,2675,Barry's Bay,90,0,0,<5
02/13/2021,3895,Toronto,Mon Sheong Scarborough Long Term Care Centre,2944,Scarborough,160,5,<5,5
02/13/2021,2251,Ottawa,Villa Marconi,2818,Ottawa,128,7,<5,<5
02/13/2021,2265,Waterloo,Chartwell Westmount Long Term Care Residence,2880,Kitchener,160,<5,18,<5
02/13/2021,2251,Ottawa,Garry J. Armstrong Home,M622,Ottawa,180,0,0,<5
02/13/2021,2246,Niagara,The Meadows of Dorchester,M515,Niagara Falls,121,0,<5,0
02/13/2021,2265,Waterloo,Derbecker's Heritage House,2134,St. Jacob's,72,<5,0,<5
02/13/2021,2270,York Region,River Glen Haven Nursing Home,1021,Sutton West,119,<5,36,<5
02/13/2021,2246,Niagara,Extendicare St. Catharines,2321,St. Catharines,153,0,42,5
02/13/2021,2236,Halton,Extendicare Halton Hills,2892,Georgetown,130,<5,23,<5
02/13/2021,2251,Ottawa,Residence Saint-Louis,3013,Ottawa,198,0,9,<5
02/13/2021,2234,Haldimand-Norfolk,Cedarwood Village,2768,Simcoe,90,0,0,0
02/13/2021,3895,Toronto,Carefree Lodge,M596,North York,127,<5,0,0
02/13/2021,2230,Durham,The Village of Taunton Mills,2902,Whitby,120,0,0,0
02/13/2021,2234,Haldimand-Norfolk,Norview Lodge,M624,Simcoe,179,0,0,0
02/13/2021,2270,York Region,The Willows Estate Nursing Home,2174,Aurora,84,<5,13,<5
02/13/2021,2258,Eastern Ontario,Centre d'Accueil Roger Seguin,2988,Clarence Creek,113,0,0,<5
02/13/2021,2251,Ottawa,Manoir Marochel,2867,Ottawa,64,0,9,0
02/13/2021,2258,Eastern Ontario,Pinecrest (Plantagenet),2797,Plantagenet,60,0,11,<5
02/13/2021,2258,Eastern Ontario,Glen-Stor-Dun Lodge,M529,Cornwall,132,0,<5,0
02/13/2021,2236,Halton,Burloak,2857,Burlington,144,0,0,0
02/13/2021,2246,Niagara,Crescent Park Lodge,2587,Fort Erie,68,0,12,<5
02/13/2021,2230,Durham,Hillsdale Estates,M539,Oshawa,300,0,0,<5
02/13/2021,3895,Toronto,Chartwell Gibson Long Term Care Residence,2556,North York,202,8,25,<5
02/13/2021,2270,York Region,Villa Colombo Seniors Centre (Vaughan),2969,Vaughan,160,0,26,0
02/13/2021,2246,Niagara,Garden City Manor,2364,St. Catharines,200,0,25,<5
02/13/2021,2253,Peel,Faith Manor Nursing Home,2745,Brampton,120,0,28,0
02/13/2021,5183,Huron Perth,Seaforth Long Term Care Home,1135,Seaforth,63,<5,5,7
02/13/2021,2253,Peel,Yee Hong Centre - Mississauga,2920,Mississauga,200,9,<5,<5
02/13/2021,5183,Huron Perth,Hillside Manor,1975,Stratford,90,<5,0,<5
02/13/2021,2244,Middlesex-London,Dearness Home for Senior Citizens,M514,London,243,0,0,<5
02/13/2021,4913,South West,peopleCare Tavistock,2614,Tavistock,100,0,10,<5
02/13/2021,2246,Niagara,Douglas H. Rapelje Lodge,M604,Welland,120,0,9,<5
02/13/2021,2236,Halton,Allendale,M536,Milton,200,7,24,<5
02/13/2021,2253,Peel,Woodhall Park Care Community,2928,Brampton,147,0,11,<5
02/13/2021,2265,Waterloo,Columbia Forest,2856,Waterloo,156,0,0,<5
02/13/2021,2253,Peel,Cawthra Gardens,2912,Mississauga,192,0,0,0
02/13/2021,2260,Simcoe-Muskoka,Simcoe Manor Home for the Aged,M573,Beeton,126,0,10,<5
02/13/2021,2244,Middlesex-London,Middlesex Terrace,1030,Delaware,105,0,18,<5
02/13/2021,2246,Niagara,Niagara Long Term Care Residence,2618,Niagara-On-The-Lake,124,0,13,<5
02/13/2021,3895,Toronto,The Jewish Home for the Aged,2824,North York,472,0,9,<5
02/13/2021,3895,Toronto,Shepherd Lodge,2782,Toronto,252,<5,10,<5
02/13/2021,3895,Toronto,Maynard Nursing Home,2211,Toronto,77,<5,<5,<5
02/13/2021,3895,Toronto,Deerwood Creek Care Community,2837,Etobicoke,160,0,0,<5
02/13/2021,3895,Toronto,Cummer Lodge,M512,North York,391,6,<5,<5
02/13/2021,2260,Simcoe-Muskoka,Roberta Place,2839,Barrie,140,0,70,<5
02/13/2021,4913,South West,Valleyview Home,M628,St. Thomas,136,0,0,<5
02/13/2021,2253,Peel,The Village of Sandalwood Park,2859,Brampton,120,0,0,<5
02/13/2021,3895,Toronto,Hellenic Home - Scarborough,2941,Scarborough,128,<5,21,0
02/13/2021,3895,Toronto,Lakeshore Lodge,M595,Etobicoke,150,<5,14,15
02/13/2021,2234,Haldimand-Norfolk,The Norfolk Hospital Nursing Home,2621,Simcoe,80,0,0,<5
02/13/2021,2237,Hamilton,The Meadows,2844,Ancaster,128,0,9,<5
02/13/2021,2253,Peel,Streetsville Care Community,2648,Mississauga,118,0,15,<5
02/13/2021,3895,Toronto,The Kensington Gardens,2852,Toronto,350,0,12,6
02/13/2021,3895,Toronto,Harold and Grace Baker Centre,2732,Toronto,120,5,17,<5
02/13/2021,3895,Toronto,The O'Neill Centre,2631,Toronto,162,<5,<5,<5
02/13/2021,2246,Niagara,Pleasant Manor Retirement Village,2799,Virgil,41,<5,<5,<5
02/13/2021,3895,Toronto,The Village of Humber Heights,2957,Etobicoke,192,<5,27,<5
02/13/2021,2236,Halton,Wyndham Manor Long Term Care Centre,2910,Oakville,128,0,17,<5
02/13/2021,2253,Peel,Extendicare Mississauga,2884,Mississauga,140,<5,11,<5
02/13/2021,3895,Toronto,Ukrainian Canadian Care Centre,2809,Etobicoke,152,0,10,<5
02/13/2021,2270,York Region,Woodbridge Vista Care Community,2945,Woodbridge,224,0,31,0
02/13/2021,2253,Peel,Maple Grove Care Community,2911,Brampton,160,0,<5,<5
02/13/2021,2251,Ottawa,Montfort,2886,Ottawa,128,0,30,<5
02/13/2021,3895,Toronto,Copernicus Lodge,2937,Toronto,228,<5,22,<5
02/13/2021,2237,Hamilton,St. Peter's Residence at Chedoke,2927,Hamilton,221,0,0,<5
02/13/2021,3895,Toronto,Cedarvale Terrace,2591,Toronto,218,<5,9,<5
02/13/2021,2237,Hamilton,Queen's Garden,2853,Hamilton,128,<5,0,0
02/13/2021,2253,Peel,The Village of Erin Meadows,2881,Mississauga,180,<5,20,7
02/13/2021,2265,Waterloo,Lanark Heights Long Term Care Centre,2917,Kitchener,160,0,0,<5
02/13/2021,2246,Niagara,Heidehof Long Term Care Home,2960,St. Catharines,106,<5,15,0
02/13/2021,2261,Sudbury,Pioneer Manor,M566,Sudbury,433,5,0,<5
02/13/2021,2244,Middlesex-London,Westmount Gardens Long Term Care Home,2878,London,160,0,0,<5
02/13/2021,2253,Peel,Camilla Care Community,2472,Mississauga,236,<5,68,<5
02/13/2021,2242,Lambton,Vision Nursing Home,2659,Sarnia,146,0,10,<5
02/13/2021,2242,Lambton,Twin Lakes Terrace Long Term Care Community,2889,Sarnia,60,<5,<5,0
02/13/2021,2265,Waterloo,The Village of Winston Park,2783,Kitchener,95,<5,0,5
02/13/2021,2268,Windsor-Essex,The Village at St. Clair,3046,Windsor,256,<5,59,<5
02/13/2021,2244,Middlesex-London,Strathmere Lodge,M627,Strathroy,160,0,0,<5
02/13/2021,3895,Toronto,Ina Grafton Gage Home,3034,Scarborough,128,0,31,<5
02/13/2021,2268,Windsor-Essex,Regency Park Long Term Care Home,2760,Windsor,72,<5,6,0
02/13/2021,2236,Halton,West Oak Village,2870,Oakville,133,0,0,<5
02/13/2021,2268,Windsor-Essex,Heron Terrace Long Term Care Community,2898,Windsor,140,0,25,0
02/13/2021,2244,Middlesex-London,Henley Place,3045,London,192,0,0,<5
02/13/2021,2253,Peel,Grace Manor,2942,Brampton,120,0,12,<5
02/13/2021,2258,Eastern Ontario,Woodland Villa,2743,Long Sault,111,11,<5,<5
02/13/2021,2244,Middlesex-London,Chelsey Park,2655,London,247,<5,10,<5
02/13/2021,2266,Wellington-Dufferin-Guelph,"St. Joseph's Health Centre, Guelph",3011,Guelph,240,0,0,<5
02/13/2021,2251,Ottawa,Extendicare Starwood,2485,Nepean,192,0,26,<5
02/13/2021,2265,Waterloo,The Village at University Gates,3048,Waterloo,192,0,0,<5
02/13/2021,2236,Halton,Chartwell Brant Centre Long Term Care Residence,2900,Burlington,175,0,<5,0
02/13/2021,5183,Huron Perth,Spruce Lodge Home for the Aged,M575,Stratford,128,0,0,<5
02/13/2021,3895,Toronto,Cheltenham Care Community,922,North York,170,<5,<5,0
02/13/2021,2236,Halton,Mount Nemo Christian Nursing Home,2577,Burlington,61,0,8,0
02/13/2021,2260,Simcoe-Muskoka,Mill Creek Care Centre,2981,Barrie,160,0,0,<5
02/13/2021,2236,Halton,Creek Way Village,M623,Burlington,144,0,<5,<5
02/13/2021,2230,Durham,Bay Ridges,2895,Pickering,124,0,0,<5
02/13/2021,3895,Toronto,Bendale Acres,M504,Scarborough,302,<5,<5,9
02/13/2021,2270,York Region,Bethany Lodge,2986,Markham,128,0,<5,<5
02/13/2021,2230,Durham,Fairview Lodge,M522,Whitby,198,0,0,<5
02/13/2021,2258,Eastern Ontario,Maxville Manor,3000,Maxville,122,0,0,<5
02/13/2021,2270,York Region,Bloomington Cove Care Community,2697,Stouffville,113,0,0,<5
02/13/2021,2253,Peel,Cooksville Care Centre,2124,Mississauga,192,0,21,8
02/13/2021,2253,Peel,Tullamore Care Community,963,Brampton,159,0,11,0
02/13/2021,2246,Niagara,Mennonite Brethren Senior Citizens Home,3016,St. Catharines,128,0,14,0
02/13/2021,2258,Eastern Ontario,The Palace,2642,Alexandria,70,0,0,<5
02/13/2021,2230,Durham,Bon Air Long Term Care Residence,2613,Cannington,55,0,0,<5
02/13/2021,2270,York Region,Chartwell Aurora Long Term Care Residence,2630,Aurora,235,<5,11,<5
02/13/2021,3895,Toronto,Chartwell Trilogy Long Term Care Residence,2899,Scarborough,197,9,10,<5
02/13/2021,2270,York Region,Chartwell Woodhaven Long Term Care Residence,2888,Markham,192,0,13,<5
02/13/2021,2270,York Region,Elginwood,2869,Richmond Hill,124,0,0,<5
02/13/2021,3895,Toronto,Craiglee Nursing Home,2503,Scarborough,169,0,29,0
02/13/2021,2266,Wellington-Dufferin-Guelph,Caressant Care Fergus Nursing Home,2603,Fergus,87,0,0,<5
02/13/2021,3895,Toronto,Extendicare Guildwood,2164,Scarborough,169,0,48,<5
02/13/2021,2266,Wellington-Dufferin-Guelph,Eden House Nursing Home,2777,Guelph,58,0,0,<5
02/13/2021,2246,Niagara,"Albright Gardens Homes, Incorporated",2983,Beamsville,231,<5,<5,<5
02/13/2021,2226,Algoma,F.J. Davey Home,2936,Sault Ste. Marie,374,0,0,<5
02/13/2021,2227,Brant,John Noble Home,M544,Brantford,156,0,0,<5
02/13/2021,2265,Waterloo,Sunnyside Home,M578,Kitchener,263,<5,0,<5
02/13/2021,2258,Eastern Ontario,Tsiionkwanonhsote,2800,Akwesasne,50,<5,6,0
02/13/2021,2246,Niagara,Gilmore Lodge,M528,Fort Erie,80,0,9,<5
02/13/2021,2260,Simcoe-Muskoka,Grove Park Home For Senior Citizens,2950,Barrie,143,<5,0,<5
02/13/2021,2246,Niagara,Maple Park Lodge,2891,Fort Erie,96,0,0,0
02/13/2021,2266,Wellington-Dufferin-Guelph,The Elliott Long Term Care Residence,M633,Guelph,85,0,0,<5
02/13/2021,2266,Wellington-Dufferin-Guelph,The Village of Riverside Glen,2915,Guelph,192,12,6,9
02/13/2021,2268,Windsor-Essex,Franklin Gardens Long Term Care Home,2602,Leamington,120,15,<5,10
02/13/2021,2237,Hamilton,Macassa  Lodge,M552,Hamilton,270,6,11,<5
02/13/2021,2246,Niagara,Linhaven,M551,St. Catharines,248,0,0,<5
02/14/2021,2246,Niagara,Extendicare St. Catharines,2321,St. Catharines,153,0,42,5
02/14/2021,2236,Halton,Extendicare Halton Hills,2892,Georgetown,130,<5,23,<5
02/14/2021,2236,Halton,Chartwell Waterford Long Term Care Residence,2908,Oakville,168,9,17,<5
02/14/2021,3895,Toronto,Chartwell Gibson Long Term Care Residence,2556,North York,202,8,25,<5
02/14/2021,3895,Toronto,Cummer Lodge,M512,North York,391,6,<5,<5
02/14/2021,2251,Ottawa,Villa Marconi,2818,Ottawa,128,7,<5,<5
02/14/2021,2270,York Region,The Willows Estate Nursing Home,2174,Aurora,84,<5,13,<5
02/14/2021,2258,Eastern Ontario,Centre d'Accueil Roger Seguin,2988,Clarence Creek,113,0,0,<5
02/14/2021,2251,Ottawa,Manoir Marochel,2867,Ottawa,64,0,9,0
02/14/2021,2258,Eastern Ontario,Pinecrest (Plantagenet),2797,Plantagenet,60,0,11,<5
02/14/2021,2258,Eastern Ontario,Glen-Stor-Dun Lodge,M529,Cornwall,132,0,<5,0
02/14/2021,2236,Halton,Burloak,2857,Burlington,144,0,0,0
02/14/2021,2258,Eastern Ontario,Woodland Villa,2743,Long Sault,111,13,<5,<5
02/14/2021,2230,Durham,Hillsdale Estates,M539,Oshawa,300,0,0,<5
02/14/2021,2251,Ottawa,Residence Saint-Louis,3013,Ottawa,198,0,9,<5
02/14/2021,4913,South West,Valleyview Home,M628,St. Thomas,136,0,0,<5
02/14/2021,2265,Waterloo,Chartwell Westmount Long Term Care Residence,2880,Kitchener,160,<5,18,<5
02/14/2021,2257,Renfrew,Valley Manor Nursing Home,2675,Barry's Bay,90,0,0,<5
02/14/2021,2246,Niagara,Garden City Manor,2364,St. Catharines,200,0,25,<5
02/14/2021,2253,Peel,Faith Manor Nursing Home,2745,Brampton,120,0,28,0
02/14/2021,5183,Huron Perth,Seaforth Long Term Care Home,1135,Seaforth,63,<5,5,7
02/14/2021,2253,Peel,Yee Hong Centre - Mississauga,2920,Mississauga,200,9,<5,<5
02/14/2021,5183,Huron Perth,Hillside Manor,1975,Stratford,90,<5,0,<5
02/14/2021,2244,Middlesex-London,Dearness Home for Senior Citizens,M514,London,243,0,0,<5
02/14/2021,4913,South West,peopleCare Tavistock,2614,Tavistock,100,0,10,<5
02/14/2021,2253,Peel,Cawthra Gardens,2912,Mississauga,192,0,0,0
02/14/2021,2236,Halton,Allendale,M536,Milton,200,7,24,<5
02/14/2021,2230,Durham,The Village of Taunton Mills,2902,Whitby,120,0,0,0
02/14/2021,2265,Waterloo,Columbia Forest,2856,Waterloo,156,0,0,<5
02/14/2021,2270,York Region,Villa Colombo Seniors Centre (Vaughan),2969,Vaughan,160,0,26,0
02/14/2021,2260,Simcoe-Muskoka,Simcoe Manor Home for the Aged,M573,Beeton,126,0,10,<5
02/14/2021,2246,Niagara,Niagara Long Term Care Residence,2618,Niagara-On-The-Lake,124,0,13,<5
02/14/2021,3895,Toronto,The Jewish Home for the Aged,2824,North York,472,0,9,<5
02/14/2021,3895,Toronto,Shepherd Lodge,2782,Toronto,252,<5,10,<5
02/14/2021,3895,Toronto,Maynard Nursing Home,2211,Toronto,77,<5,<5,<5
02/14/2021,3895,Toronto,Deerwood Creek Care Community,2837,Etobicoke,160,0,0,<5
02/14/2021,2234,Haldimand-Norfolk,Cedarwood Village,2768,Simcoe,90,0,0,0
02/14/2021,2246,Niagara,Douglas H. Rapelje Lodge,M604,Welland,120,0,9,<5
02/14/2021,3895,Toronto,Harold and Grace Baker Centre,2732,Toronto,120,5,17,<5
02/14/2021,3895,Toronto,Copernicus Lodge,2937,Toronto,228,<5,22,<5
02/14/2021,2266,Wellington-Dufferin-Guelph,Caressant Care Arthur Nursing Home,2748,Arthur,80,<5,16,<5
02/14/2021,3895,Toronto,Craiglee Nursing Home,2503,Scarborough,169,0,29,0
02/14/2021,2237,Hamilton,Wentworth Lodge,M592,Dundas,160,0,0,<5
02/14/2021,2270,York Region,Sherwood Court Long Term Care Centre,2894,Maple,96,0,0,<5
02/14/2021,2255,Peterborough,Riverview Manor Nursing Home,2722,Peterborough,124,0,0,<5
02/14/2021,2235,Haliburton Kawartha Pr,Pinecrest Nursing Home (Bobcaygeon),2731,Bobcaygeon,65,0,29,<5
02/14/2021,2230,Durham,Port Perry Place,2629,Port Perry,107,<5,13,5
02/14/2021,2270,York Region,Parkview Home Long-Term Care,2968,Stouffville,128,<5,<5,0
02/14/2021,2265,Waterloo,Saint Luke's Place,3014,Cambridge,114,5,<5,<5
02/14/2021,2230,Durham,Thorntonview,2534,Oshawa,154,0,24,<5
02/14/2021,3895,Toronto,Midland Gardens Care Community,2789,Scarborough,299,<5,43,<5
02/14/2021,3895,Toronto,Tony Stacey Centre for Veterans' Care,3001,Toronto,100,0,20,<5
02/14/2021,2230,Durham,Lakeview Manor,M546,Beaverton,149,0,0,<5
02/14/2021,2235,Haliburton Kawartha Pr,Extendicare Cobourg,2851,Cobourg,69,0,0,<5
02/14/2021,2253,Peel,Tall Pines Long Term Care Centre,M616,Brampton,160,0,0,<5
02/14/2021,2240,Chatham-Kent,Fairfield Park,2823,Wallaceburg,103,15,<5,27
02/14/2021,2261,Sudbury,Elizabeth Centre,2868,Val Caron,128,7,0,0
02/14/2021,2253,Peel,Peel Manor,M562,Brampton,177,6,5,9
02/14/2021,2265,Waterloo,Riverbend Place,2753,Cambridge,53,0,0,0
02/14/2021,2253,Peel,King Nursing Home,901,Bolton,86,0,5,<5
02/14/2021,2234,Haldimand-Norfolk,Delhi Long Term Care Centre,2660,Delhi,60,0,0,<5
02/14/2021,2260,Simcoe-Muskoka,Bradford Valley Care Community,2905,Bradford,246,<5,14,<5
02/14/2021,3895,Toronto,Castleview Wychwood Towers,M510,Toronto,456,0,<5,<5
02/14/2021,3895,Toronto,Extendicare Guildwood,2164,Scarborough,169,0,48,<5
02/14/2021,2230,Durham,Fairview Lodge,M522,Whitby,198,0,0,<5
02/14/2021,3895,Toronto,Kennedy Lodge,2654,Scarborough,289,<5,41,0
02/14/2021,2266,Wellington-Dufferin-Guelph,LaPointe-Fisher Nursing Home,2358,Guelph,92,0,0,<5
02/14/2021,2260,Simcoe-Muskoka,Georgian Manor Home for the Aged,M527,Penetanguishene,143,0,0,<5
02/14/2021,2235,Haliburton Kawartha Pr,Fenelon Court,2850,Fenelon Falls,67,0,0,<5
02/14/2021,2230,Durham,Fosterbrooke,2625,Newcastle,88,0,0,<5
02/14/2021,2235,Haliburton Kawartha Pr,Hyland Crest,3050,Minden,62,0,0,0
02/14/2021,2270,York Region,Southlake Residential Care Village,2955,Newmarket,224,<5,0,0
02/14/2021,2270,York Region,Mackenzie Health Long Term Care Facility,2825,Richmond Hill,168,<5,<5,<5
02/14/2021,2235,Haliburton Kawartha Pr,Caressant Care on McLaughlin Road,2916,Lindsay,96,20,14,12
