"REF_DATE","GEO","DGUID","Gender","Age group","Statistics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2020","Ontario and Nunavut Region","","Total, all genders","40 to 49 years","Not stated, transmission","Number","223","units","0","v1160875657","4.1.5.4","915","","","","0"
"2020","Ontario and Nunavut Region","","Total, all genders","40 to 49 years","Total, by hospitalization status","Number","223","units","0","v1160875658","4.1.5.5","4672","","","","0"
"2020","Ontario and Nunavut Region","","Total, all genders","40 to 49 years","Yes, hospitalized","Number","223","units","0","v1160875659","4.1.5.6","301","","","","0"
"2020","Ontario and Nunavut Region","","Total, all genders","40 to 49 years","No, hospitalized","Number","223","units","0","v1160875660","4.1.5.7","2238","","","","0"
"2020","Ontario and Nunavut Region","","Total, all genders","40 to 49 years","Not stated, hospitalized","Number","223","units","0","v1160875661","4.1.5.8","2133","","","","0"
"2020","Ontario and Nunavut Region","","Total, all genders","40 to 49 years","Total, by intensive care unit admittance","Number","223","units","0","v1160875662","4.1.5.9","4672","","","","0"
"2020","Ontario and Nunavut Region","","Total, all genders","40 to 49 years","Yes, intensive care unit","Number","223","units","0","v1160875663","4.1.5.10","70","","","","0"
"2020","Ontario and Nunavut Region","","Total, all genders","40 to 49 years","No, intensive care unit","Number","223","units","0","v1160875664","4.1.5.11","2469","","","","0"
"2020","Ontario and Nunavut Region","","Total, all genders","40 to 49 years","Not stated, intensive care unit","Number","223","units","0","v1160875665","4.1.5.12","2133","","","","0"
"2020","Ontario and Nunavut Region","","Total, all genders","40 to 49 years","Total, by death status","Number","223","units","0","v1160875666","4.1.5.13","4672","","","","0"
"2020","Ontario and Nunavut Region","","Total, all genders","40 to 49 years","Yes, deceased","Number","223","units","0","v1160875667","4.1.5.14","0","","","","0"
"2020","Ontario and Nunavut Region","","Total, all genders","40 to 49 years","No, not deceased","Number","223","units","0","v1160875668","4.1.5.15","3220","","","","0"
"2020","Ontario and Nunavut Region","","Total, all genders","40 to 49 years","Not stated, deceased","Number","223","units","0","v1160875669","4.1.5.16","1452","","","","0"
"2020","Ontario and Nunavut Region","","Total, all genders","50 to 59 years","Total, by transmission","Number","223","units","0","v1160875670","4.1.6.1","5380","","","","0"
"2020","Ontario and Nunavut Region","","Total, all genders","50 to 59 years","Community exposures","Number","223","units","0","v1160875671","4.1.6.2","4040","","","","0"
"2020","Ontario and Nunavut Region","","Total, all genders","50 to 59 years","Travel exposures","Number","223","units","0","v1160875672","4.1.6.3","287","","","","0"
"2020","Ontario and Nunavut Region","","Total, all genders","50 to 59 years","Not stated, transmission","Number","223","units","0","v1160875673","4.1.6.4","1053","","","","0"
"2020","Ontario and Nunavut Region","","Total, all genders","50 to 59 years","Total, by hospitalization status","Number","223","units","0","v1160875674","4.1.6.5","5380","","","","0"
"2020","Ontario and Nunavut Region","","Total, all genders","50 to 59 years","Yes, hospitalized","Number","223","units","0","v1160875675","4.1.6.6","648","","","","0"
"2020","Ontario and Nunavut Region","","Total, all genders","50 to 59 years","No, hospitalized","Number","223","units","0","v1160875676","4.1.6.7","2406","","","","0"
"2020","Ontario and Nunavut Region","","Total, all genders","50 to 59 years","Not stated, hospitalized","Number","223","units","0","v1160875677","4.1.6.8","2326","","","","0"
"2020","Ontario and Nunavut Region","","Total, all genders","50 to 59 years","Total, by intensive care unit admittance","Number","223","units","0","v1160875678","4.1.6.9","5380","","","","0"
"2020","Ontario and Nunavut Region","","Total, all genders","50 to 59 years","Yes, intensive care unit","Number","223","units","0","v1160875679","4.1.6.10","209","","","","0"
"2020","Ontario and Nunavut Region","","Total, all genders","50 to 59 years","No, intensive care unit","Number","223","units","0","v1160875680","4.1.6.11","2845","","","","0"
"2020","Ontario and Nunavut Region","","Total, all genders","50 to 59 years","Not stated, intensive care unit","Number","223","units","0","v1160875681","4.1.6.12","2326","","","","0"
"2020","Ontario and Nunavut Region","","Total, all genders","50 to 59 years","Total, by death status","Number","223","units","0","v1160875682","4.1.6.13","5380","","","","0"
"2020","Ontario and Nunavut Region","","Total, all genders","50 to 59 years","Yes, deceased","Number","223","units","0","v1160875683","4.1.6.14","80","","","","0"
"2020","Ontario and Nunavut Region","","Total, all genders","50 to 59 years","No, not deceased","Number","223","units","0","v1160875684","4.1.6.15","3716","","","","0"
"2020","Ontario and Nunavut Region","","Total, all genders","50 to 59 years","Not stated, deceased","Number","223","units","0","v1160875685","4.1.6.16","1584","","","","0"
"2020","Ontario and Nunavut Region","","Total, all genders","60 to 69 years","Total, by transmission","Number","223","units","0","v1160875686","4.1.7.1","3810","","","","0"
"2020","Ontario and Nunavut Region","","Total, all genders","60 to 69 years","Community exposures","Number","223","units","0","v1160875687","4.1.7.2","2669","","","","0"
"2020","Ontario and Nunavut Region","","Total, all genders","60 to 69 years","Travel exposures","Number","223","units","0","v1160875688","4.1.7.3","308","","","","0"
"2020","Ontario and Nunavut Region","","Total, all genders","60 to 69 years","Not stated, transmission","Number","223","units","0","v1160875689","4.1.7.4","833","","","","0"
"2020","Ontario and Nunavut Region","","Total, all genders","60 to 69 years","Total, by hospitalization status","Number","223","units","0","v1160875690","4.1.7.5","3810","","","","0"
"2020","Ontario and Nunavut Region","","Total, all genders","60 to 69 years","Yes, hospitalized","Number","223","units","0","v1160875691","4.1.7.6","773","","","","0"
"2020","Ontario and Nunavut Region","","Total, all genders","60 to 69 years","No, hospitalized","Number","223","units","0","v1160875692","4.1.7.7","1630","","","","0"
"2020","Ontario and Nunavut Region","","Total, all genders","60 to 69 years","Not stated, hospitalized","Number","223","units","0","v1160875693","4.1.7.8","1407","","","","0"
"2020","Ontario and Nunavut Region","","Total, all genders","60 to 69 years","Total, by intensive care unit admittance","Number","223","units","0","v1160875694","4.1.7.9","3810","","","","0"
"2020","Ontario and Nunavut Region","","Total, all genders","60 to 69 years","Yes, intensive care unit","Number","223","units","0","v1160875695","4.1.7.10","246","","","","0"
"2020","Ontario and Nunavut Region","","Total, all genders","60 to 69 years","No, intensive care unit","Number","223","units","0","v1160875696","4.1.7.11","2157","","","","0"
"2020","Ontario and Nunavut Region","","Total, all genders","60 to 69 years","Not stated, intensive care unit","Number","223","units","0","v1160875697","4.1.7.12","1407","","","","0"
"2020","Ontario and Nunavut Region","","Total, all genders","60 to 69 years","Total, by death status","Number","223","units","0","v1160875698","4.1.7.13","3810","","","","0"
"2020","Ontario and Nunavut Region","","Total, all genders","60 to 69 years","Yes, deceased","Number","223","units","0","v1160875699","4.1.7.14","226","","","","0"
"2020","Ontario and Nunavut Region","","Total, all genders","60 to 69 years","No, not deceased","Number","223","units","0","v1160875700","4.1.7.15","2506","","","","0"
"2020","Ontario and Nunavut Region","","Total, all genders","60 to 69 years","Not stated, deceased","Number","223","units","0","v1160875701","4.1.7.16","1078","","","","0"
"2020","Ontario and Nunavut Region","","Total, all genders","70 to 79 years","Total, by transmission","Number","223","units","0","v1160875702","4.1.8.1","2569","","","","0"
"2020","Ontario and Nunavut Region","","Total, all genders","70 to 79 years","Community exposures","Number","223","units","0","v1160875703","4.1.8.2","1713","","","","0"
"2020","Ontario and Nunavut Region","","Total, all genders","70 to 79 years","Travel exposures","Number","223","units","0","v1160875704","4.1.8.3","213","","","","0"
"2020","Ontario and Nunavut Region","","Total, all genders","70 to 79 years","Not stated, transmission","Number","223","units","0","v1160875705","4.1.8.4","643","","","","0"
"2020","Ontario and Nunavut Region","","Total, all genders","70 to 79 years","Total, by hospitalization status","Number","223","units","0","v1160875706","4.1.8.5","2569","","","","0"
"2020","Ontario and Nunavut Region","","Total, all genders","70 to 79 years","Yes, hospitalized","Number","223","units","0","v1160875707","4.1.8.6","835","","","","0"
"2020","Ontario and Nunavut Region","","Total, all genders","70 to 79 years","No, hospitalized","Number","223","units","0","v1160875708","4.1.8.7","900","","","","0"
"2020","Ontario and Nunavut Region","","Total, all genders","70 to 79 years","Not stated, hospitalized","Number","223","units","0","v1160875709","4.1.8.8","834","","","","0"
"2020","Ontario and Nunavut Region","","Total, all genders","70 to 79 years","Total, by intensive care unit admittance","Number","223","units","0","v1160875710","4.1.8.9","2569","","","","0"
"2020","Ontario and Nunavut Region","","Total, all genders","70 to 79 years","Yes, intensive care unit","Number","223","units","0","v1160875711","4.1.8.10","206","","","","0"
"2020","Ontario and Nunavut Region","","Total, all genders","70 to 79 years","No, intensive care unit","Number","223","units","0","v1160875712","4.1.8.11","1529","","","","0"
"2020","Ontario and Nunavut Region","","Total, all genders","70 to 79 years","Not stated, intensive care unit","Number","223","units","0","v1160875713","4.1.8.12","834","","","","0"
"2020","Ontario and Nunavut Region","","Total, all genders","70 to 79 years","Total, by death status","Number","223","units","0","v1160875714","4.1.8.13","2569","","","","0"
"2020","Ontario and Nunavut Region","","Total, all genders","70 to 79 years","Yes, deceased","Number","223","units","0","v1160875715","4.1.8.14","466","","","","0"
"2020","Ontario and Nunavut Region","","Total, all genders","70 to 79 years","No, not deceased","Number","223","units","0","v1160875716","4.1.8.15","1472","","","","0"
"2020","Ontario and Nunavut Region","","Total, all genders","70 to 79 years","Not stated, deceased","Number","223","units","0","v1160875717","4.1.8.16","631","","","","0"
"2020","Ontario and Nunavut Region","","Total, all genders","80 years and over","Total, by transmission","Number","223","units","0","v1160875718","4.1.9.1","5736","","","","0"
"2020","Ontario and Nunavut Region","","Total, all genders","80 years and over","Community exposures","Number","223","units","0","v1160875719","4.1.9.2","3676","","","","0"
"2020","Ontario and Nunavut Region","","Total, all genders","80 years and over","Travel exposures","Number","223","units","0","v1160875720","4.1.9.3","110","","","","0"
"2020","Ontario and Nunavut Region","","Total, all genders","80 years and over","Not stated, transmission","Number","223","units","0","v1160875721","4.1.9.4","1950","","","","0"
"2020","Ontario and Nunavut Region","","Total, all genders","80 years and over","Total, by hospitalization status","Number","223","units","0","v1160875722","4.1.9.5","5736","","","","0"
"2020","Ontario and Nunavut Region","","Total, all genders","80 years and over","Yes, hospitalized","Number","223","units","0","v1160875723","4.1.9.6","1282","","","","0"
"2020","Ontario and Nunavut Region","","Total, all genders","80 years and over","No, hospitalized","Number","223","units","0","v1160875724","4.1.9.7","2212","","","","0"
"2020","Ontario and Nunavut Region","","Total, all genders","80 years and over","Not stated, hospitalized","Number","223","units","0","v1160875725","4.1.9.8","2242","","","","0"
"2020","Ontario and Nunavut Region","","Total, all genders","80 years and over","Total, by intensive care unit admittance","Number","223","units","0","v1160875726","4.1.9.9","5736","","","","0"
"2020","Ontario and Nunavut Region","","Total, all genders","80 years and over","Yes, intensive care unit","Number","223","units","0","v1160875727","4.1.9.10","92","","","","0"
"2020","Ontario and Nunavut Region","","Total, all genders","80 years and over","No, intensive care unit","Number","223","units","0","v1160875728","4.1.9.11","3402","","","","0"
"2020","Ontario and Nunavut Region","","Total, all genders","80 years and over","Not stated, intensive care unit","Number","223","units","0","v1160875729","4.1.9.12","2242","","","","0"
