"date","phu_name","phu_num","outbreak_group","number_ongoing_outbreaks"
"2021-05-08","CHATHAM-KENT",2240,"4 Workplace",1
"2021-05-08","CITY OF HAMILTON",2237,"1 Congregate Care",3
"2021-05-08","CITY OF HAMILTON",2237,"2 Congregate Living",6
"2021-05-08","CITY OF HAMILTON",2237,"3 Education",6
"2021-05-08","CITY OF HAMILTON",2237,"4 Workplace",20
"2021-05-08","CITY OF HAMILTON",2237,"5 Recreational",6
"2021-05-08","CITY OF OTTAWA",2251,"1 Congregate Care",11
"2021-05-08","CITY OF OTTAWA",2251,"2 Congregate Living",9
"2021-05-08","CITY OF OTTAWA",2251,"3 Education",10
"2021-05-08","CITY OF OTTAWA",2251,"4 Workplace",3
"2021-05-08","CITY OF OTTAWA",2251,"6 Other/Unknown",1
"2021-05-08","DURHAM REGION",2230,"1 Congregate Care",4
"2021-05-08","DURHAM REGION",2230,"2 Congregate Living",5
"2021-05-08","DURHAM REGION",2230,"3 Education",18
"2021-05-08","DURHAM REGION",2230,"4 Workplace",20
"2021-05-08","DURHAM REGION",2230,"5 Recreational",2
"2021-05-08","DURHAM REGION",2230,"6 Other/Unknown",1
"2021-05-08","EASTERN ONTARIO",2258,"1 Congregate Care",2
"2021-05-08","EASTERN ONTARIO",2258,"2 Congregate Living",1
"2021-05-08","EASTERN ONTARIO",2258,"3 Education",1
"2021-05-08","EASTERN ONTARIO",2258,"4 Workplace",1
"2021-05-08","GREY BRUCE",2233,"4 Workplace",1
"2021-05-08","HALDIMAND-NORFOLK",2234,"1 Congregate Care",1
"2021-05-08","HALDIMAND-NORFOLK",2234,"4 Workplace",9
"2021-05-08","HALIBURTON, KAWARTHA, PINE RIDGE",2235,"2 Congregate Living",1
"2021-05-08","HALIBURTON, KAWARTHA, PINE RIDGE",2235,"4 Workplace",1
"2021-05-08","HALTON REGION",2236,"1 Congregate Care",1
"2021-05-08","HALTON REGION",2236,"2 Congregate Living",7
"2021-05-08","HALTON REGION",2236,"3 Education",9
"2021-05-08","HALTON REGION",2236,"4 Workplace",20
"2021-05-08","HALTON REGION",2236,"5 Recreational",3
"2021-05-08","HALTON REGION",2236,"6 Other/Unknown",1
"2021-05-08","HASTINGS & PRINCE EDWARD COUNTIES",2238,"1 Congregate Care",2
"2021-05-08","HASTINGS & PRINCE EDWARD COUNTIES",2238,"2 Congregate Living",1
"2021-05-08","HASTINGS & PRINCE EDWARD COUNTIES",2238,"3 Education",1
"2021-05-08","HASTINGS & PRINCE EDWARD COUNTIES",2238,"4 Workplace",3
"2021-05-08","HURON PERTH",5183,"1 Congregate Care",1
"2021-05-08","HURON PERTH",5183,"4 Workplace",4
"2021-05-08","KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,"2 Congregate Living",1
"2021-05-08","KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,"4 Workplace",2
"2021-05-08","KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,"5 Recreational",1
"2021-05-08","LAMBTON COUNTY",2242,"1 Congregate Care",1
"2021-05-08","LAMBTON COUNTY",2242,"4 Workplace",3
"2021-05-08","LEEDS, GRENVILLE AND LANARK DISTRICT",2243,"4 Workplace",2
"2021-05-08","MIDDLESEX-LONDON",2244,"1 Congregate Care",8
"2021-05-08","MIDDLESEX-LONDON",2244,"2 Congregate Living",3
"2021-05-08","MIDDLESEX-LONDON",2244,"3 Education",1
"2021-05-08","MIDDLESEX-LONDON",2244,"4 Workplace",16
"2021-05-08","MIDDLESEX-LONDON",2244,"5 Recreational",4
"2021-05-08","MIDDLESEX-LONDON",2244,"6 Other/Unknown",2
"2021-05-08","NIAGARA REGION",2246,"1 Congregate Care",4
"2021-05-08","NIAGARA REGION",2246,"2 Congregate Living",1
"2021-05-08","NIAGARA REGION",2246,"3 Education",3
"2021-05-08","NIAGARA REGION",2246,"4 Workplace",10
"2021-05-08","NIAGARA REGION",2246,"5 Recreational",3
"2021-05-08","NORTH BAY PARRY SOUND DISTRICT",2247,"5 Recreational",1
"2021-05-08","NORTHWESTERN",2249,"4 Workplace",2
"2021-05-08","OXFORD ELGIN-ST.THOMAS",4913,"1 Congregate Care",2
"2021-05-08","OXFORD ELGIN-ST.THOMAS",4913,"4 Workplace",5
"2021-05-08","PEEL REGION",2253,"1 Congregate Care",11
"2021-05-08","PEEL REGION",2253,"2 Congregate Living",10
"2021-05-08","PEEL REGION",2253,"3 Education",20
"2021-05-08","PEEL REGION",2253,"4 Workplace",79
"2021-05-08","PEEL REGION",2253,"5 Recreational",5
"2021-05-08","PETERBOROUGH COUNTY-CITY",2255,"2 Congregate Living",1
"2021-05-08","PETERBOROUGH COUNTY-CITY",2255,"3 Education",2
"2021-05-08","PETERBOROUGH COUNTY-CITY",2255,"4 Workplace",1
"2021-05-08","PORCUPINE",2256,"2 Congregate Living",1
"2021-05-08","PORCUPINE",2256,"3 Education",2
"2021-05-08","PORCUPINE",2256,"4 Workplace",4
"2021-05-08","RENFREW COUNTY AND DISTRICT",2257,"3 Education",1
"2021-05-08","RENFREW COUNTY AND DISTRICT",2257,"4 Workplace",3
"2021-05-08","RENFREW COUNTY AND DISTRICT",2257,"5 Recreational",1
"2021-05-08","SIMCOE MUSKOKA DISTRICT",2260,"1 Congregate Care",2
"2021-05-08","SIMCOE MUSKOKA DISTRICT",2260,"2 Congregate Living",2
"2021-05-08","SIMCOE MUSKOKA DISTRICT",2260,"3 Education",1
"2021-05-08","SIMCOE MUSKOKA DISTRICT",2260,"4 Workplace",6
"2021-05-08","SIMCOE MUSKOKA DISTRICT",2260,"5 Recreational",4
"2021-05-08","SIMCOE MUSKOKA DISTRICT",2260,"6 Other/Unknown",1
"2021-05-08","SUDBURY AND DISTRICT",2261,"1 Congregate Care",2
"2021-05-08","SUDBURY AND DISTRICT",2261,"2 Congregate Living",1
"2021-05-08","SUDBURY AND DISTRICT",2261,"5 Recreational",1
"2021-05-08","THUNDER BAY DISTRICT",2262,"4 Workplace",3
"2021-05-08","THUNDER BAY DISTRICT",2262,"5 Recreational",1
"2021-05-08","TIMISKAMING",2263,"4 Workplace",3
"2021-05-08","TORONTO",3895,"1 Congregate Care",29
"2021-05-08","TORONTO",3895,"2 Congregate Living",22
"2021-05-08","TORONTO",3895,"3 Education",40
"2021-05-08","TORONTO",3895,"4 Workplace",65
"2021-05-08","TORONTO",3895,"5 Recreational",5
"2021-05-08","TORONTO",3895,"6 Other/Unknown",1
"2021-05-08","WATERLOO REGION",2265,"1 Congregate Care",1
"2021-05-08","WATERLOO REGION",2265,"3 Education",2
"2021-05-08","WATERLOO REGION",2265,"4 Workplace",11
"2021-05-08","WATERLOO REGION",2265,"5 Recreational",1
"2021-05-08","WELLINGTON-DUFFERIN-GUELPH",2266,"1 Congregate Care",2
"2021-05-08","WELLINGTON-DUFFERIN-GUELPH",2266,"2 Congregate Living",2
"2021-05-08","WELLINGTON-DUFFERIN-GUELPH",2266,"3 Education",4
"2021-05-08","WELLINGTON-DUFFERIN-GUELPH",2266,"4 Workplace",10
"2021-05-08","WELLINGTON-DUFFERIN-GUELPH",2266,"5 Recreational",3
"2021-05-08","WINDSOR-ESSEX COUNTY",2268,"2 Congregate Living",2
"2021-05-08","WINDSOR-ESSEX COUNTY",2268,"4 Workplace",4
"2021-05-08","WINDSOR-ESSEX COUNTY",2268,"5 Recreational",1
"2021-05-08","YORK REGION",2270,"1 Congregate Care",13
"2021-05-08","YORK REGION",2270,"2 Congregate Living",5
"2021-05-08","YORK REGION",2270,"3 Education",20
"2021-05-08","YORK REGION",2270,"4 Workplace",29
"2021-05-08","YORK REGION",2270,"5 Recreational",5
"2021-05-09","ALGOMA DISTRICT",2226,"1 Congregate Care",1
"2021-05-09","ALGOMA DISTRICT",2226,"4 Workplace",2
"2021-05-09","BRANT COUNTY",2227,"1 Congregate Care",2
"2021-05-09","BRANT COUNTY",2227,"2 Congregate Living",1
"2021-05-09","BRANT COUNTY",2227,"3 Education",2
"2021-05-09","BRANT COUNTY",2227,"4 Workplace",4
"2021-05-09","BRANT COUNTY",2227,"5 Recreational",1
"2021-05-09","CHATHAM-KENT",2240,"4 Workplace",1
"2021-05-09","CITY OF HAMILTON",2237,"1 Congregate Care",3
"2021-05-09","CITY OF HAMILTON",2237,"2 Congregate Living",6
"2021-05-09","CITY OF HAMILTON",2237,"3 Education",6
"2021-05-09","CITY OF HAMILTON",2237,"4 Workplace",19
"2021-05-09","CITY OF HAMILTON",2237,"5 Recreational",6
"2021-05-09","CITY OF HAMILTON",2237,"6 Other/Unknown",1
"2021-05-09","CITY OF OTTAWA",2251,"1 Congregate Care",13
"2021-05-09","CITY OF OTTAWA",2251,"2 Congregate Living",9
"2021-05-09","CITY OF OTTAWA",2251,"3 Education",7
"2021-05-09","CITY OF OTTAWA",2251,"4 Workplace",3
"2021-05-09","CITY OF OTTAWA",2251,"5 Recreational",1
"2021-05-09","DURHAM REGION",2230,"1 Congregate Care",4
"2021-05-09","DURHAM REGION",2230,"2 Congregate Living",5
"2021-05-09","DURHAM REGION",2230,"3 Education",16
"2021-05-09","DURHAM REGION",2230,"4 Workplace",19
"2021-05-09","DURHAM REGION",2230,"5 Recreational",2
"2021-05-09","DURHAM REGION",2230,"6 Other/Unknown",1
"2021-05-09","EASTERN ONTARIO",2258,"1 Congregate Care",2
"2021-05-09","EASTERN ONTARIO",2258,"2 Congregate Living",1
"2021-05-09","EASTERN ONTARIO",2258,"3 Education",1
"2021-05-09","EASTERN ONTARIO",2258,"4 Workplace",1
"2021-05-09","GREY BRUCE",2233,"4 Workplace",1
"2021-05-09","HALDIMAND-NORFOLK",2234,"4 Workplace",7
"2021-05-09","HALIBURTON, KAWARTHA, PINE RIDGE",2235,"2 Congregate Living",1
"2021-05-09","HALIBURTON, KAWARTHA, PINE RIDGE",2235,"4 Workplace",1
"2021-05-09","HALTON REGION",2236,"1 Congregate Care",1
"2021-05-09","HALTON REGION",2236,"2 Congregate Living",7
"2021-05-09","HALTON REGION",2236,"3 Education",7
"2021-05-09","HALTON REGION",2236,"4 Workplace",18
"2021-05-09","HALTON REGION",2236,"5 Recreational",4
"2021-05-09","HALTON REGION",2236,"6 Other/Unknown",1
"2021-05-09","HASTINGS & PRINCE EDWARD COUNTIES",2238,"1 Congregate Care",2
"2021-05-09","HASTINGS & PRINCE EDWARD COUNTIES",2238,"2 Congregate Living",1
"2021-05-09","HASTINGS & PRINCE EDWARD COUNTIES",2238,"3 Education",1
"2021-05-09","HASTINGS & PRINCE EDWARD COUNTIES",2238,"4 Workplace",1
"2021-05-09","HURON PERTH",5183,"1 Congregate Care",1
"2021-05-09","HURON PERTH",5183,"4 Workplace",4
"2021-05-09","KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,"2 Congregate Living",1
"2021-05-09","KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,"4 Workplace",2
"2021-05-09","KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,"5 Recreational",1
"2021-05-09","LAMBTON COUNTY",2242,"1 Congregate Care",1
"2021-05-09","LAMBTON COUNTY",2242,"4 Workplace",3
"2021-05-09","LEEDS, GRENVILLE AND LANARK DISTRICT",2243,"4 Workplace",2
"2021-05-09","MIDDLESEX-LONDON",2244,"1 Congregate Care",7
"2021-05-09","MIDDLESEX-LONDON",2244,"2 Congregate Living",3
"2021-05-09","MIDDLESEX-LONDON",2244,"3 Education",1
"2021-05-09","MIDDLESEX-LONDON",2244,"4 Workplace",15
"2021-05-09","MIDDLESEX-LONDON",2244,"5 Recreational",2
"2021-05-09","MIDDLESEX-LONDON",2244,"6 Other/Unknown",3
"2021-05-09","NIAGARA REGION",2246,"1 Congregate Care",3
"2021-05-09","NIAGARA REGION",2246,"2 Congregate Living",1
"2021-05-09","NIAGARA REGION",2246,"3 Education",3
"2021-05-09","NIAGARA REGION",2246,"4 Workplace",11
"2021-05-09","NIAGARA REGION",2246,"5 Recreational",3
"2021-05-09","NORTH BAY PARRY SOUND DISTRICT",2247,"5 Recreational",1
"2021-05-09","NORTHWESTERN",2249,"4 Workplace",2
"2021-05-09","OXFORD ELGIN-ST.THOMAS",4913,"1 Congregate Care",2
"2021-05-09","OXFORD ELGIN-ST.THOMAS",4913,"4 Workplace",5
"2021-05-09","OXFORD ELGIN-ST.THOMAS",4913,"5 Recreational",1
"2021-05-09","PEEL REGION",2253,"1 Congregate Care",11
"2021-05-09","PEEL REGION",2253,"2 Congregate Living",10
"2021-05-09","PEEL REGION",2253,"3 Education",22
"2021-05-09","PEEL REGION",2253,"4 Workplace",82
"2021-05-09","PEEL REGION",2253,"5 Recreational",5
"2021-05-09","PETERBOROUGH COUNTY-CITY",2255,"2 Congregate Living",1
"2021-05-09","PETERBOROUGH COUNTY-CITY",2255,"3 Education",2
"2021-05-09","PETERBOROUGH COUNTY-CITY",2255,"4 Workplace",1
"2021-05-09","PORCUPINE",2256,"2 Congregate Living",1
"2021-05-09","PORCUPINE",2256,"3 Education",2
"2021-05-09","PORCUPINE",2256,"4 Workplace",3
"2021-05-09","RENFREW COUNTY AND DISTRICT",2257,"3 Education",1
"2021-05-09","RENFREW COUNTY AND DISTRICT",2257,"4 Workplace",3
"2021-05-09","RENFREW COUNTY AND DISTRICT",2257,"5 Recreational",1
"2021-05-09","SIMCOE MUSKOKA DISTRICT",2260,"1 Congregate Care",2
"2021-05-09","SIMCOE MUSKOKA DISTRICT",2260,"2 Congregate Living",2
"2021-05-09","SIMCOE MUSKOKA DISTRICT",2260,"3 Education",1
"2021-05-09","SIMCOE MUSKOKA DISTRICT",2260,"4 Workplace",3
"2021-05-09","SIMCOE MUSKOKA DISTRICT",2260,"5 Recreational",3
"2021-05-09","SIMCOE MUSKOKA DISTRICT",2260,"6 Other/Unknown",1
"2021-05-09","SUDBURY AND DISTRICT",2261,"1 Congregate Care",2
"2021-05-09","SUDBURY AND DISTRICT",2261,"2 Congregate Living",1
"2021-05-09","SUDBURY AND DISTRICT",2261,"5 Recreational",1
"2021-05-09","SUDBURY AND DISTRICT",2261,"6 Other/Unknown",1
"2021-05-09","THUNDER BAY DISTRICT",2262,"4 Workplace",2
"2021-05-09","THUNDER BAY DISTRICT",2262,"5 Recreational",1
"2021-05-09","TIMISKAMING",2263,"4 Workplace",3
"2021-05-09","TORONTO",3895,"1 Congregate Care",30
"2021-05-09","TORONTO",3895,"2 Congregate Living",24
"2021-05-09","TORONTO",3895,"3 Education",40
"2021-05-09","TORONTO",3895,"4 Workplace",67
"2021-05-09","TORONTO",3895,"5 Recreational",5
"2021-05-09","TORONTO",3895,"6 Other/Unknown",2
"2021-05-09","WATERLOO REGION",2265,"1 Congregate Care",2
"2021-05-09","WATERLOO REGION",2265,"3 Education",2
"2021-05-09","WATERLOO REGION",2265,"4 Workplace",10
"2021-05-09","WATERLOO REGION",2265,"5 Recreational",1
"2021-05-09","WELLINGTON-DUFFERIN-GUELPH",2266,"1 Congregate Care",2
"2021-05-09","WELLINGTON-DUFFERIN-GUELPH",2266,"2 Congregate Living",2
"2021-05-09","WELLINGTON-DUFFERIN-GUELPH",2266,"3 Education",4
"2021-05-09","WELLINGTON-DUFFERIN-GUELPH",2266,"4 Workplace",6
"2021-05-09","WELLINGTON-DUFFERIN-GUELPH",2266,"5 Recreational",3
"2021-05-09","WINDSOR-ESSEX COUNTY",2268,"2 Congregate Living",3
"2021-05-09","WINDSOR-ESSEX COUNTY",2268,"4 Workplace",6
"2021-05-09","YORK REGION",2270,"1 Congregate Care",11
"2021-05-09","YORK REGION",2270,"2 Congregate Living",3
"2021-05-09","YORK REGION",2270,"3 Education",21
"2021-05-09","YORK REGION",2270,"4 Workplace",28
"2021-05-09","YORK REGION",2270,"5 Recreational",5
"2021-05-10","ALGOMA DISTRICT",2226,"1 Congregate Care",1
"2021-05-10","ALGOMA DISTRICT",2226,"4 Workplace",2
"2021-05-10","BRANT COUNTY",2227,"1 Congregate Care",2
"2021-05-10","BRANT COUNTY",2227,"2 Congregate Living",1
"2021-05-10","BRANT COUNTY",2227,"3 Education",2
"2021-05-10","BRANT COUNTY",2227,"4 Workplace",3
"2021-05-10","BRANT COUNTY",2227,"5 Recreational",1
"2021-05-10","CHATHAM-KENT",2240,"4 Workplace",1
"2021-05-10","CITY OF HAMILTON",2237,"1 Congregate Care",3
"2021-05-10","CITY OF HAMILTON",2237,"2 Congregate Living",7
"2021-05-10","CITY OF HAMILTON",2237,"3 Education",6
"2021-05-10","CITY OF HAMILTON",2237,"4 Workplace",21
"2021-05-10","CITY OF HAMILTON",2237,"5 Recreational",6
"2021-05-10","CITY OF HAMILTON",2237,"6 Other/Unknown",1
"2021-05-10","CITY OF OTTAWA",2251,"1 Congregate Care",11
"2021-05-10","CITY OF OTTAWA",2251,"2 Congregate Living",9
"2021-05-10","CITY OF OTTAWA",2251,"3 Education",7
"2021-05-10","CITY OF OTTAWA",2251,"4 Workplace",3
"2021-05-10","CITY OF OTTAWA",2251,"5 Recreational",1
"2021-05-10","CITY OF OTTAWA",2251,"6 Other/Unknown",1
"2021-05-10","DURHAM REGION",2230,"1 Congregate Care",4
"2021-05-10","DURHAM REGION",2230,"2 Congregate Living",5
"2021-05-10","DURHAM REGION",2230,"3 Education",16
"2021-05-10","DURHAM REGION",2230,"4 Workplace",17
"2021-05-10","DURHAM REGION",2230,"5 Recreational",2
"2021-05-10","DURHAM REGION",2230,"6 Other/Unknown",1
"2021-05-10","EASTERN ONTARIO",2258,"1 Congregate Care",2
"2021-05-10","EASTERN ONTARIO",2258,"2 Congregate Living",1
"2021-05-10","EASTERN ONTARIO",2258,"3 Education",1
"2021-05-10","EASTERN ONTARIO",2258,"4 Workplace",1
"2021-05-10","GREY BRUCE",2233,"4 Workplace",1
"2021-05-10","HALDIMAND-NORFOLK",2234,"4 Workplace",8
"2021-05-10","HALIBURTON, KAWARTHA, PINE RIDGE",2235,"2 Congregate Living",1
"2021-05-10","HALIBURTON, KAWARTHA, PINE RIDGE",2235,"4 Workplace",1
"2021-05-10","HALIBURTON, KAWARTHA, PINE RIDGE",2235,"6 Other/Unknown",1
"2021-05-10","HALTON REGION",2236,"1 Congregate Care",2
"2021-05-10","HALTON REGION",2236,"2 Congregate Living",8
"2021-05-10","HALTON REGION",2236,"3 Education",8
"2021-05-10","HALTON REGION",2236,"4 Workplace",19
"2021-05-10","HALTON REGION",2236,"5 Recreational",4
"2021-05-10","HALTON REGION",2236,"6 Other/Unknown",2
"2021-05-10","HASTINGS & PRINCE EDWARD COUNTIES",2238,"1 Congregate Care",2
"2021-05-10","HASTINGS & PRINCE EDWARD COUNTIES",2238,"2 Congregate Living",1
"2021-05-10","HASTINGS & PRINCE EDWARD COUNTIES",2238,"3 Education",1
"2021-05-10","HASTINGS & PRINCE EDWARD COUNTIES",2238,"4 Workplace",2
"2021-05-10","HURON PERTH",5183,"1 Congregate Care",1
"2021-05-10","HURON PERTH",5183,"4 Workplace",4
"2021-05-10","KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,"2 Congregate Living",1
"2021-05-10","KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,"4 Workplace",2
"2021-05-10","KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,"5 Recreational",2
"2021-05-10","LAMBTON COUNTY",2242,"1 Congregate Care",1
"2021-05-10","LAMBTON COUNTY",2242,"4 Workplace",3
"2021-05-10","LEEDS, GRENVILLE AND LANARK DISTRICT",2243,"4 Workplace",2
"2021-05-10","MIDDLESEX-LONDON",2244,"1 Congregate Care",6
"2021-05-10","MIDDLESEX-LONDON",2244,"2 Congregate Living",2
"2021-05-10","MIDDLESEX-LONDON",2244,"3 Education",1
"2021-05-10","MIDDLESEX-LONDON",2244,"4 Workplace",14
"2021-05-10","MIDDLESEX-LONDON",2244,"5 Recreational",3
"2021-05-10","MIDDLESEX-LONDON",2244,"6 Other/Unknown",3
"2021-05-10","NIAGARA REGION",2246,"1 Congregate Care",3
"2021-05-10","NIAGARA REGION",2246,"2 Congregate Living",1
"2021-05-10","NIAGARA REGION",2246,"3 Education",3
"2021-05-10","NIAGARA REGION",2246,"4 Workplace",12
"2021-05-10","NIAGARA REGION",2246,"5 Recreational",5
"2021-05-10","NORTH BAY PARRY SOUND DISTRICT",2247,"5 Recreational",1
"2021-05-10","NORTHWESTERN",2249,"4 Workplace",2
"2021-05-10","OXFORD ELGIN-ST.THOMAS",4913,"1 Congregate Care",2
"2021-05-10","OXFORD ELGIN-ST.THOMAS",4913,"4 Workplace",5
"2021-05-10","OXFORD ELGIN-ST.THOMAS",4913,"5 Recreational",1
"2021-05-10","PEEL REGION",2253,"1 Congregate Care",11
"2021-05-10","PEEL REGION",2253,"2 Congregate Living",10
"2021-05-10","PEEL REGION",2253,"3 Education",21
"2021-05-10","PEEL REGION",2253,"4 Workplace",82
"2021-05-10","PEEL REGION",2253,"5 Recreational",5
"2021-05-10","PETERBOROUGH COUNTY-CITY",2255,"2 Congregate Living",1
"2021-05-10","PETERBOROUGH COUNTY-CITY",2255,"3 Education",2
"2021-05-10","PETERBOROUGH COUNTY-CITY",2255,"4 Workplace",1
"2021-05-10","PORCUPINE",2256,"2 Congregate Living",1
"2021-05-10","PORCUPINE",2256,"3 Education",2
"2021-05-10","PORCUPINE",2256,"4 Workplace",4
"2021-05-10","RENFREW COUNTY AND DISTRICT",2257,"3 Education",1
"2021-05-10","RENFREW COUNTY AND DISTRICT",2257,"4 Workplace",3
"2021-05-10","RENFREW COUNTY AND DISTRICT",2257,"5 Recreational",1
"2021-05-10","SIMCOE MUSKOKA DISTRICT",2260,"1 Congregate Care",2
"2021-05-10","SIMCOE MUSKOKA DISTRICT",2260,"2 Congregate Living",2
"2021-05-10","SIMCOE MUSKOKA DISTRICT",2260,"3 Education",1
"2021-05-10","SIMCOE MUSKOKA DISTRICT",2260,"4 Workplace",4
"2021-05-10","SIMCOE MUSKOKA DISTRICT",2260,"5 Recreational",2
"2021-05-10","SIMCOE MUSKOKA DISTRICT",2260,"6 Other/Unknown",1
"2021-05-10","SUDBURY AND DISTRICT",2261,"1 Congregate Care",2
"2021-05-10","SUDBURY AND DISTRICT",2261,"2 Congregate Living",1
"2021-05-10","SUDBURY AND DISTRICT",2261,"5 Recreational",1
"2021-05-10","SUDBURY AND DISTRICT",2261,"6 Other/Unknown",1
"2021-05-10","THUNDER BAY DISTRICT",2262,"4 Workplace",2
"2021-05-10","THUNDER BAY DISTRICT",2262,"5 Recreational",1
"2021-05-10","TIMISKAMING",2263,"4 Workplace",3
"2021-05-10","TORONTO",3895,"1 Congregate Care",30
"2021-05-10","TORONTO",3895,"2 Congregate Living",24
"2021-05-10","TORONTO",3895,"3 Education",40
"2021-05-10","TORONTO",3895,"4 Workplace",68
"2021-05-10","TORONTO",3895,"5 Recreational",5
"2021-05-10","TORONTO",3895,"6 Other/Unknown",3
"2021-05-10","WATERLOO REGION",2265,"1 Congregate Care",2
"2021-05-10","WATERLOO REGION",2265,"3 Education",2
"2021-05-10","WATERLOO REGION",2265,"4 Workplace",10
"2021-05-10","WATERLOO REGION",2265,"5 Recreational",1
"2021-05-10","WELLINGTON-DUFFERIN-GUELPH",2266,"1 Congregate Care",2
"2021-05-10","WELLINGTON-DUFFERIN-GUELPH",2266,"2 Congregate Living",2
"2021-05-10","WELLINGTON-DUFFERIN-GUELPH",2266,"3 Education",4
"2021-05-10","WELLINGTON-DUFFERIN-GUELPH",2266,"4 Workplace",5
"2021-05-10","WELLINGTON-DUFFERIN-GUELPH",2266,"5 Recreational",4
"2021-05-10","WINDSOR-ESSEX COUNTY",2268,"2 Congregate Living",3
"2021-05-10","WINDSOR-ESSEX COUNTY",2268,"4 Workplace",6
"2021-05-10","YORK REGION",2270,"1 Congregate Care",10
"2021-05-10","YORK REGION",2270,"2 Congregate Living",3
"2021-05-10","YORK REGION",2270,"3 Education",21
"2021-05-10","YORK REGION",2270,"4 Workplace",28
"2021-05-10","YORK REGION",2270,"5 Recreational",5
"2021-05-11","ALGOMA DISTRICT",2226,"1 Congregate Care",1
"2021-05-11","ALGOMA DISTRICT",2226,"4 Workplace",1
"2021-05-11","BRANT COUNTY",2227,"1 Congregate Care",2
"2021-05-11","BRANT COUNTY",2227,"2 Congregate Living",1
"2021-05-11","BRANT COUNTY",2227,"3 Education",2
"2021-05-11","BRANT COUNTY",2227,"4 Workplace",3
"2021-05-11","BRANT COUNTY",2227,"5 Recreational",1
"2021-05-11","CHATHAM-KENT",2240,"4 Workplace",1
"2021-05-11","CITY OF HAMILTON",2237,"1 Congregate Care",3
"2021-05-11","CITY OF HAMILTON",2237,"2 Congregate Living",7
"2021-05-11","CITY OF HAMILTON",2237,"3 Education",5
"2021-05-11","CITY OF HAMILTON",2237,"4 Workplace",19
"2021-05-11","CITY OF HAMILTON",2237,"5 Recreational",8
"2021-05-11","CITY OF HAMILTON",2237,"6 Other/Unknown",1
"2021-05-11","CITY OF OTTAWA",2251,"1 Congregate Care",11
"2021-05-11","CITY OF OTTAWA",2251,"2 Congregate Living",9
"2021-05-11","CITY OF OTTAWA",2251,"3 Education",8
"2021-05-11","CITY OF OTTAWA",2251,"4 Workplace",2
"2021-05-11","CITY OF OTTAWA",2251,"5 Recreational",1
"2021-05-11","CITY OF OTTAWA",2251,"6 Other/Unknown",1
"2021-05-11","DURHAM REGION",2230,"1 Congregate Care",4
"2021-05-11","DURHAM REGION",2230,"2 Congregate Living",4
"2021-05-11","DURHAM REGION",2230,"3 Education",21
"2021-05-11","DURHAM REGION",2230,"4 Workplace",16
"2021-05-11","DURHAM REGION",2230,"5 Recreational",2
"2021-05-11","DURHAM REGION",2230,"6 Other/Unknown",1
"2021-05-11","EASTERN ONTARIO",2258,"1 Congregate Care",2
"2021-05-11","EASTERN ONTARIO",2258,"2 Congregate Living",1
"2021-05-11","EASTERN ONTARIO",2258,"3 Education",1
"2021-05-11","EASTERN ONTARIO",2258,"4 Workplace",1
